component_code,course_rubric,course_number,TCCNS_rubric,TCCNS_number,course_name,SCH,FICE,school_name
10,BIO,325L,,,LAB EXPERIENCE IN GENETICS,3,3658,The University of Texas at Austin
10,BIO,331L,,,LAB STDS IN MOLECULAR BIOLOGY,3,3658,The University of Texas at Austin
10,BIO,349L,,,EXPERIMENTS IN DEV BIOL,3,3658,The University of Texas at Austin
10,BIO,359R,,,ANIMAL SEXUALITY,3,3658,The University of Texas at Austin
10,BIO,367C,,,CELL/MOLEC BASES NEUR DEVEL,3,3658,The University of Texas at Austin
10,BIO,371L,,,EXPERIMENTAL PHYSIOLOGY,3,3658,The University of Texas at Austin
10,BIO,373L,,,ECOLOGY LABORATORY,3,3658,The University of Texas at Austin
10,BME,333T,,,ENGINEERING COMMUNICATION,3,3658,The University of Texas at Austin
10,BME,370,,,BME CAPSTONE DESIGN I,3,3658,The University of Texas at Austin
10,C C,375,,,SEMINAR IN CLASSICAL STUDIES,3,3658,The University of Texas at Austin
10,C E,333T,,,ENGINEERING COMMUNICATION,3,3658,The University of Texas at Austin
10,C S,349,,,CONTEMPORARY ISSUES IN C S,3,3658,The University of Texas at Austin
10,C S,370F,,,UNDERGRAD RDG/RSCH: WRITING,3,3658,The University of Texas at Austin
10,C S,373,,,SOFTWARE ENGINEERING,3,3658,The University of Texas at Austin
10,C S,374L,,,LONGHORN STARTUP,3,3658,The University of Texas at Austin
10,C S,379H,,,COMPUTER SCI HONORS THESIS,3,3658,The University of Texas at Austin
10,CH,153K,,,PHYSICAL CHEMISTRY LABORATORY,1,3658,The University of Texas at Austin
10,CH,376K,,,ADVANCED ANALYTICAL CHEMISTRY,3,3658,The University of Texas at Austin
10,CH,431,,,INORGANIC CHEMISTRY,4,3658,The University of Texas at Austin
10,CHE,264,,,CHE PROCESS & PROJECTS LAB,2,3658,The University of Texas at Austin
10,CHE,333T,,,ENGINEERING COMMUNICATION,3,3658,The University of Texas at Austin
10,CLD,371,,,CAPSTONE COMM/LEADERSHIP,3,3658,The University of Texas at Austin
10,CMS,314L,,,"LANGUAGE, COMM, AND CULTURE",3,3658,The University of Texas at Austin
10,CMS,317C,,,SPEECH IN AMERICAN CULTURE,3,3658,The University of Texas at Austin
10,CMS,330,,,INTERPERSONAL HEALTH COMM,3,3658,The University of Texas at Austin
10,CMS,331K,,,SPEECH WRITING & CRITICISM,3,3658,The University of Texas at Austin
10,CMS,342K,,,POLITICAL COMMUNICATION,3,3658,The University of Texas at Austin
10,CMS,348K,,,VISUAL MEDIA & INTERACTION,3,3658,The University of Texas at Austin
10,CMS,350M,,,FLD STDY IN ORGANIZATIONL COMM,3,3658,The University of Texas at Austin
10,CMS,354,,,CONFLICT RESOLUTION,3,3658,The University of Texas at Austin
10,CMS,364K,,,GENDER AND COMMUNICATION,3,3658,The University of Texas at Austin
10,COM,370,,,ADV STUDY IN COMMUNICATION,3,3658,The University of Texas at Austin
10,CRP,369K,,,PRINS OF PHYSICAL PLANNING,3,3658,The University of Texas at Austin
10,CSD,367K,,,INTRO SPE/LAN DIS ASMT/TX CHLD,3,3658,The University of Texas at Austin
10,CSD,371,,,INT SP/LNG DIS ASSMT/TR ADU,3,3658,The University of Texas at Austin
10,CTI,301,,,ANCIENT PHILOSPHY & LITERATURE,3,3658,The University of Texas at Austin
10,CTI,324,,,POLITICS AND LITERATURE,3,3658,The University of Texas at Austin
10,CZ,679HA,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,CZ,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,DES,313,,,INTRO TO DESIGN HISTORY,3,3658,The University of Texas at Austin
10,DES,320,,,DESIGN THEORIES/METHODS,3,3658,The University of Texas at Austin
10,E,303C,,,WORLD LITERATURE PART I,3,3658,The University of Texas at Austin
10,E,314J,,,LIT ACROSS THE CURRICULUM,3,3658,The University of Texas at Austin
10,E,314L,,,INTRO TO LITERARY STUDIES,3,3658,The University of Texas at Austin
10,E,314V,ENGL,2351,INTRO TO LITERATURE & CULTURE,3,3658,The University of Texas at Austin
10,E,360R,,,LIT STUDIES FOR HS ENG TCHRS,3,3658,The University of Texas at Austin
10,E,364T,,,ENGLISH LANG & SOCIAL CONTEXT,3,3658,The University of Texas at Austin
10,E,369H,,,HONORS TUTORIAL COURSE II,3,3658,The University of Texas at Austin
10,E,379R,,,UNDERGRADUATE SEMINAR,3,3658,The University of Texas at Austin
10,E E,333T,,,ENGINEERING COMMUNICATION,3,3658,The University of Texas at Austin
10,E E,364D,,,INTRO TO ENGINEERING DESIGN,3,3658,The University of Texas at Austin
10,E E,364E,,,INTERDISCIPLNRY ENTREPRENRSHP,3,3658,The University of Texas at Austin
10,ECO,351K,,,CURRENT ISS IN BUSINESS ECO,3,3658,The University of Texas at Austin
10,ECO,379H,,,HONORS TUTORIAL COURSE II,3,3658,The University of Texas at Austin
10,EVS,121,,,RESEARCH METHODS,1,3658,The University of Texas at Austin
10,EVS,331,,,RSRCH METHODS FOR ENVIRO SCI,3,3658,The University of Texas at Austin
10,F C,339,,,DEVELOPMENT OF THE FRENCH FILM,3,3658,The University of Texas at Austin
10,FIN,370,,,INTEGRATIVE FINANCE,3,3658,The University of Texas at Austin
10,FR,371L,,,ADV WRITTEN/ORAL COMPOSITION,3,3658,The University of Texas at Austin
10,FR,372,,,COMPARATIVE STYLISTICS,3,3658,The University of Texas at Austin
10,GEO,338T,,,MARINE TECTONICS,3,3658,The University of Texas at Austin
10,GEO,354,,,PHYSICS OF EARTH,3,3658,The University of Texas at Austin
10,GEO,379H,,,HONORS THESIS IN GEO SCI,3,3658,The University of Texas at Austin
10,GEO,379K,,,SPECIAL STUDIES IN ADV GEO SCI,3,3658,The University of Texas at Austin
10,GER,347L,,,LANG/SOC GER-SPKNG COUNTRIES,3,3658,The University of Texas at Austin
10,GER,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,GK,365,,,SEMINAR IN GREEK,3,3658,The University of Texas at Austin
10,GOV,679HA,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,GRG,331K,,,"NATURE, SOCIETY, & ADAPTATN",3,3658,The University of Texas at Austin
10,GRG,336,,,CONTEMPORARY CULTURAL GRG,3,3658,The University of Texas at Austin
10,GRG,374,,,FRONTIERS IN GEOGRAPHY,3,3658,The University of Texas at Austin
10,GRG,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,GSD,331C,,,FILMS OF INGMAR BERGMAN,3,3658,The University of Texas at Austin
10,GSD,341D,,,SOCL DRAMAS OF HENRIK IBSEN,3,3658,The University of Texas at Austin
10,GSD,341E,,,HANS CHRISTIAN ANDERSEN,3,3658,The University of Texas at Austin
10,GSD,341F,,,WOMEN AND THE HOLOCAUST,3,3658,The University of Texas at Austin
10,GSD,341G,,,ISAK DINESEN/KAREN BLIXEN,3,3658,The University of Texas at Austin
10,GSD,341K,,,SCANDVN CONTRIB WORLD LIT,3,3658,The University of Texas at Austin
10,GSD,351C,,,"""LANG, CUL, TEXAS GER EXPER""",3,3658,The University of Texas at Austin
10,GSD,361D,,,MEDIEVAL WOMEN MYSTICS,3,3658,The University of Texas at Austin
10,GSD,361F,,,SQUARING THE VIENNA CIRCLE,3,3658,The University of Texas at Austin
10,GSD,679HA,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,H S,378,,,SEMINAR IN HEALTH & SOCIETY,3,3658,The University of Texas at Austin
10,HDF,313H,,,CHILD DEVELOPMENT: HONORS,3,3658,The University of Texas at Austin
10,HDF,343,,,HUMAN DEV MINORITY/IMMGRNT FAM,3,3658,The University of Texas at Austin
10,HDF,345,,,PEER RELATIONSHIPS,3,3658,The University of Texas at Austin
10,HDF,347,,,SOCIOECONMC PRBLMS OF FAMILIES,3,3658,The University of Texas at Austin
10,HDF,351,,,INFANT DEV & ATTACH RELATNSHPS,3,3658,The University of Texas at Austin
10,HDF,353,,,LONGEVITY IN 21ST CENTURY,3,3658,The University of Texas at Austin
10,HDF,358,,,PARENT-CHILD RELATIONSHIPS,3,3658,The University of Texas at Austin
10,HDF,362,,,CHILDREN AND PUBLIC POLICY,3,3658,The University of Texas at Austin
10,HDF,372K,,,FAMILIES IN TRANSITION,3,3658,The University of Texas at Austin
10,HDF,378L,,,THEORIES CHILD & FAMILY DEVLPT,3,3658,The University of Texas at Austin
10,HDO,320,,,MULTIDISC MTHDS EXPLORING ORGS,3,3658,The University of Texas at Austin
10,HEB,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,HED,335,,,THEORS OF SUBSTNC USE & ABUSE,3,3658,The University of Texas at Austin
10,HED,361,,,PSYCHSOCL ISS WOMENS HEALTH,3,3658,The University of Texas at Austin
10,HIS,317N,,,TOPICS IN HISTORY,3,3658,The University of Texas at Austin
10,HIS,341K,,,ORIGINS OF MODERN JAPAN,3,3658,The University of Texas at Austin
10,HIS,344G,,,12TH-C RENAISSANCE: 1050-1200,3,3658,The University of Texas at Austin
10,HIS,350L,,,UNDERGRAD SEMINAR IN HISTORY,3,3658,The University of Texas at Austin
10,HMN,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,INF,304D,,,INTRO TO INFORMATION STUDIES,3,3658,The University of Texas at Austin
10,IRG,378,,,CAPSTONE RESEARCH IN IRG,3,3658,The University of Texas at Austin
10,IRG,678HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,ISL,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,ITL,328,,,COMPOSITION AND CONVERSATION,3,3658,The University of Texas at Austin
10,ITL,329,,,ADV COMPOSITION & CONVERSATION,3,3658,The University of Texas at Austin
10,J,310F,,,REPORTING: WORDS,3,3658,The University of Texas at Austin
10,J,311F,,,REPORTING: IMAGES,3,3658,The University of Texas at Austin
10,J,321F,,,REPORTING ON CITY & COUNTY GOV,3,3658,The University of Texas at Austin
10,J,322F,,,NAVIGATING STATE GOVERNMENT,3,3658,The University of Texas at Austin
10,J,322J,,,REPORTING SOCIAL JUSTICE,3,3658,The University of Texas at Austin
10,J,323F,,,EDUCATION REPORTING,3,3658,The University of Texas at Austin
10,J,324F,,,BUSINESS & FINANCIAL REPORTING,3,3658,The University of Texas at Austin
10,J,325F,,,COVERING POLITICS,3,3658,The University of Texas at Austin
10,J,328S,,,REPORTING EN ESPANOL,3,3658,The University of Texas at Austin
10,J,330C,,,TELEVISION REPORTING,3,3658,The University of Texas at Austin
10,J,335,,,NARRATIVE JOURNALISM,3,3658,The University of Texas at Austin
10,J,336G,,,PROD SOC DOCS/TELEVISION NEWS,3,3658,The University of Texas at Austin
10,J,336J,,,LIFESTYLE JOURNALISM,3,3658,The University of Texas at Austin
10,J,337F,,,LONG-FORM FEATURE WRITING,3,3658,The University of Texas at Austin
10,J,339F,,,INVESTIGATIVE REPORTING,3,3658,The University of Texas at Austin
10,J,346F,,,REPORTING ON THE ENVIRONMENT,3,3658,The University of Texas at Austin
10,J,361F,,,REPORTING TEXAS,3,3658,The University of Texas at Austin
10,J,362F,,,JOURNALISM PORTFOLIO,3,3658,The University of Texas at Austin
10,J,379,,,JOURNALISM INDEPENDENT STUDY,3,3658,The University of Texas at Austin
10,KIN,332,,,TECHNIQUES FITNESS LEADERSHIP,3,3658,The University of Texas at Austin
10,KIN,336,,,NEUROMUSCULAR CONTROL,3,3658,The University of Texas at Austin
10,KIN,346,,,ATHLETIC TRAINING PROG ADMIN,3,3658,The University of Texas at Austin
10,KIN,349,,,HISTORY OF SPORT & PHYS ACTVTY,3,3658,The University of Texas at Austin
10,KIN,351,,,PHIL OF SPORT & PHYS ACTIVITY,3,3658,The University of Texas at Austin
10,LAH,679TB,,,HONORS THESIS,3,3658,The University of Texas at Austin
10,LAS,378,,,CAPSTONE LATIN AMER STUDIES,3,3658,The University of Texas at Austin
10,LAT,365,,,SEMINAR IN LATIN,3,3658,The University of Texas at Austin
10,LIN,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,M,379H,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,M E,266K,,,MECHANICAL ENG DESIGN PROJECT,2,3658,The University of Texas at Austin
10,M E,333T,,,ENGINEERING COMMUNICATION,3,3658,The University of Texas at Austin
10,M E,366J,,,MECH ENGR DSGN METHODOLOGY,3,3658,The University of Texas at Austin
10,MAN,374,,,GENERAL MANAGEMENT & STRATEGY,3,3658,The University of Texas at Austin
10,MAN,374H,,,GENERAL MGMT & STRATEGY  HON,3,3658,The University of Texas at Austin
10,MBU,339M,,,INTRO MUSIC BUSN & ENTREPRNSHP,3,3658,The University of Texas at Austin
10,MEL,323,,,ENGAGING THE MIDDLE EAST,3,3658,The University of Texas at Austin
10,MES,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,MIS,375,,,STRATEGIC INFO TECHNOLOGY MGMT,3,3658,The University of Texas at Austin
10,MKT,370,,,MARKETING POLICIES,3,3658,The University of Texas at Austin
10,MNS,152L,,,PRINCIPLES OF MNS: LAB STUDIES,1,3658,The University of Texas at Austin
10,MNS,352D,,,MARINE BOTANY,3,3658,The University of Texas at Austin
10,MUS,313M,,,HISTORY OF MUSIC I,3,3658,The University of Texas at Austin
10,N,273,,,QUALITY/SAFETY NUR PRACTICE,2,3658,The University of Texas at Austin
10,N,321,,,ETHICS OF HEALTHCARE,3,3658,The University of Texas at Austin
10,N,321H,,,ETHICS OF HEALTH CARE: HONORS,3,3658,The University of Texas at Austin
10,N,322,,,TRANSITION TO PROFESSIONAL NUR,3,3658,The University of Texas at Austin
10,N,375P,,,PUBLIC HEALTH NURSING PRACTCUM,3,3658,The University of Texas at Austin
10,NEU,365L,,,NEUROBIOLOGY LABORATORY,3,3658,The University of Texas at Austin
10,NEU,366L,,,NEUROIMAGING LABORATORY,3,3658,The University of Texas at Austin
10,NEU,367V,,,EVOLUTIONARY NEUROBIOLOGY,3,3658,The University of Texas at Austin
10,NEU,466G,,,FUNCTIONAL SYNAPTIC NEUROANATO,4,3658,The University of Texas at Austin
10,NSC,371,,,CAPSTONE THESIS SEMINAR,3,3658,The University of Texas at Austin
10,NTR,324,,,ADVANCED FOOD SCIENCE,3,3658,The University of Texas at Austin
10,NTR,338H,,,ISS IN NTRTN & HLTH: HNRS,3,3658,The University of Texas at Austin
10,NTR,338W,,,ISSUES IN NUTRITION AND HEALTH,3,3658,The University of Texas at Austin
10,P R,317,,,WRITING FOR PUBLIC RELATIONS,3,3658,The University of Texas at Austin
10,P R,348,,,PUBLIC RELATIONS TECHNIQUES,3,3658,The University of Texas at Austin
10,PBH,361P,,,PUBLIC HEALTH INTERNSHIP,3,3658,The University of Texas at Austin
10,PGE,333T,,,ENGINEERING COMMUNICATION,3,3658,The University of Texas at Austin
10,PGE,373L,,,GEOSYS ENGR DESIGN AND ANLY,3,3658,The University of Texas at Austin
10,PGE,424,,,PETROPHYSICS,4,3658,The University of Texas at Austin
10,PHL,321K,,,THEORY OF KNOWLEDGE,3,3658,The University of Texas at Austin
10,PHL,322K,,,HISTORY OF ETHICS,3,3658,The University of Texas at Austin
10,PHL,323K,,,METAPHYSICS,3,3658,The University of Texas at Austin
10,PHL,325K,,,ETHICAL THEORIES,3,3658,The University of Texas at Austin
10,PHL,375M,,,MAJOR SEMINAR,3,3658,The University of Texas at Austin
10,PHM,350K,,,DRUGS IN OUR SOCIETY,3,3658,The University of Texas at Austin
10,PHY,353L,,,MODERN PHYSICS LABORATORY,3,3658,The University of Texas at Austin
10,PHY,379H,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,PHY,474,,,ADVANCED LABORATORY I,4,3658,The University of Texas at Austin
10,PHY,670TB,,,SENIOR THESIS,3,3658,The University of Texas at Austin
10,POR,327C,,,ADV GRAMMAR/WRITING IN CONTEXT,3,3658,The University of Texas at Austin
10,POR,379H,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,PRS,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,PSY,333F,,,FANTASY AND REALITY,3,3658,The University of Texas at Austin
10,PSY,379H,,,HONORS RESEARCH II,3,3658,The University of Texas at Austin
10,PSY,418,,,STATISTICS AND RESEARCH DESIGN,4,3658,The University of Texas at Austin
10,PSY,458,,,EXPERIMENTAL PSYCHOLOGY,4,3658,The University of Texas at Austin
10,R S,375S,,,ADVANCED SEMINARS IN R S,3,3658,The University of Texas at Austin
10,R S,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,REE,301L,,,INTRO TO RUSSIAN LITERATURE,3,3658,The University of Texas at Austin
10,REE,679HA,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,REE,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,RHE,306,ENGL,1301,RHETORIC AND WRITING,3,3658,The University of Texas at Austin
10,RHE,306Q,,,RHE FOR NONNATIVE SPKRS OF ENG,3,3658,The University of Texas at Austin
10,RHE,309K,ENGL,1302,TOPICS IN WRITING,3,3658,The University of Texas at Austin
10,RHE,309S,,,CRTCL READNG & PERSUASV WRTNG,3,3658,The University of Texas at Austin
10,RHE,310,,,INTERMED EXPOSITORY WRITING,3,3658,The University of Texas at Austin
10,RHE,312,,,WRITING DIGITAL ENVIRONMENTS,3,3658,The University of Texas at Austin
10,RHE,315,,,INTRO TO VISUAL RHETORIC,3,3658,The University of Texas at Austin
10,RHE,321,,,PRINCIPLES OF RHETORIC,3,3658,The University of Texas at Austin
10,RHE,325M,,,ADVANCED WRITING,3,3658,The University of Texas at Austin
10,RHE,328,,,TPCS PROF & TECH WRIT L A MAJS,3,3658,The University of Texas at Austin
10,RHE,330C,,,ADV STDS IN DIGITAL RHETORIC,3,3658,The University of Texas at Austin
10,RHE,330D,,,HISTORY OF RHETORIC,3,3658,The University of Texas at Austin
10,RHE,330E,,,RHETORICAL THEORY AND ANALYSIS,3,3658,The University of Texas at Austin
10,RHE,360M,,,RHE FOR TEACHERS OF ENGLISH,3,3658,The University of Texas at Austin
10,RHE,368C,,,WRITING CENTER INTERNSHIP,3,3658,The University of Texas at Austin
10,RHE,368E,,,EDITING FOR PUBLICATION,3,3658,The University of Texas at Austin
10,RHE,379C,,,ADVANCED TOPICS IN RHE,3,3658,The University of Texas at Austin
10,RTF,321C,,,HISTORY OF AMERICAN TELEVISION,3,3658,The University of Texas at Austin
10,RTF,331K,,,FILM/VIDEO/TELEVISION THEORY,3,3658,The University of Texas at Austin
10,RTF,331N,,,THE INFORMATION SOCIETY,3,3658,The University of Texas at Austin
10,RTF,331P,,,TPCS IN NEW COMM TECHNOLOGIES,3,3658,The University of Texas at Austin
10,RTF,333,,,INTRODUCTION TO SCREENWRITING,3,3658,The University of Texas at Austin
10,RTF,335,,,TV ANALYSIS AND CRITICISM,3,3658,The University of Texas at Austin
10,RTF,359,,,STUDIES IN MEDIA AND CULTURE,3,3658,The University of Texas at Austin
10,RTF,359S,,,STUDIES IN MEDIA & CULTURE,3,3658,The University of Texas at Austin
10,RTF,365,,,TOPICAL STUDIES IN MASS COMM,3,3658,The University of Texas at Austin
10,RTF,367K,,,PRODUCING FILM AND TELEVISION,3,3658,The University of Texas at Austin
10,RTF,369,,,ADVANCED SCREENWRITING,3,3658,The University of Texas at Austin
10,RTF,370,,,FILM ANALYSIS AND CRITICISM,3,3658,The University of Texas at Austin
10,RUS,679HA,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,RUS,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,S W,323K,,,"S W PROG, POL & ISSUES",3,3658,The University of Texas at Austin
10,S W,327,,,HUMAN BEHAV & SOCIAL ENVIR,3,3658,The University of Texas at Austin
10,SED,332,,,FIELD EXPERIENCE IN SPECIAL ED,3,3658,The University of Texas at Austin
10,SOC,317M,,,INTRODUCTN TO SOCIAL RESEARCH,3,3658,The University of Texas at Austin
10,SOC,321S,,,ANTI-SEMITISM,3,3658,The University of Texas at Austin
10,SOC,322C,,,SOCIOLOGY OF CREATIVITY,3,3658,The University of Texas at Austin
10,SOC,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,SPN,327C,,,ADV GRAM & WRITING IN CONTEXT,3,3658,The University of Texas at Austin
10,SPN,327N,,,ACADEMIC WRTG HERITAGE SPKRS,3,3658,The University of Texas at Austin
10,SPN,327W,,,ADV GRAMMAR & COMPOSITION II,3,3658,The University of Texas at Austin
10,SPN,377H,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,SPN,379C,,,CAPSTONE SEMINAR IN LIT & CUL,3,3658,The University of Texas at Austin
10,T C,302,,,FIRST-YR SIGNTR CRSE: PLAN II,3,3658,The University of Texas at Austin
10,T C,303C,,,WORLD LITERATURE PART I,3,3658,The University of Texas at Austin
10,T C,359T,,,ESSAY COURSE,3,3658,The University of Texas at Austin
10,T C,660HB,,,THESIS COURSE,3,3658,The University of Texas at Austin
10,T D,311C,,,PERFORMANCE AS PUBLIC PRACTICE,3,3658,The University of Texas at Austin
10,T D,317N,,,DANCE HISTORY II,3,3658,The University of Texas at Austin
10,T D,326D,,,THTR STUDIES  YOUNG AUDIENCES,3,3658,The University of Texas at Austin
10,TUR,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,TXA,328,,,RESEARCH METHODS IN TXA,3,3658,The University of Texas at Austin
10,TXA,352D,,,FIELD EXPER IN APPAREL DESIGN,3,3658,The University of Texas at Austin
10,TXA,355P,,,PROBS IN RETAIL MERCHANDISING,3,3658,The University of Texas at Austin
10,URB,315,,,URBAN STUDIES RESEARCH METHODS,3,3658,The University of Texas at Austin
10,URB,370,,,SENIOR PROJECT,3,3658,The University of Texas at Austin
10,VAS,330,,,INTRO TO VISUAL ART STUDIES,3,3658,The University of Texas at Austin
10,WGS,303,,,INTRODUCTION TO LGBTQ STUDIES,3,3658,The University of Texas at Austin
10,WGS,350,,,FEMINIST THEORY,3,3658,The University of Texas at Austin
